ip,domain,numberOfPackets,totalMbSize,startTime,endTime,protocol
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955670.5584621,1574955670.5584846,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,3,0.0018310000000000002,1574955670.5928402,1574955670.5978026,tcp
193.164.197.82,www.leboncoin.fr,3,0.0005819999999999999,1574955670.5703804,1574955670.5976124,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.00044699999999999997,1574955670.6442473,1574955670.6477706,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.000148,1574955670.734643,1574955670.739616,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,3,0.003591,1574955670.760192,1574955670.7662504,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955670.7823932,1574955670.7824123,tcp
216.58.204.142,par21s05-in-f142.1e100.net,3,0.0014860000000000001,1574955670.4305644,1574955670.4973776,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.00028399999999999996,1574955670.8191419,1574955670.819171,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,7,0.003166,1574955670.8025916,1574955670.864362,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.000148,1574955671.0160038,1574955671.020507,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,4,0.003663,1574955671.03831,1574955671.0437355,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955671.069604,1574955671.0696132,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,2,0.00283,1574955671.0926704,1574955671.0927088,tcp
152.199.23.241,,2,0.00014,1574955671.154022,1574955671.1590152,tcp
152.199.23.241,,3,0.000778,1574955671.182555,1574955671.1877203,tcp
35.201.78.30,30.78.201.35.bc.googleusercontent.com,4,0.0008179999999999999,1574955671.09721,1574955671.1485462,tcp
152.199.23.241,,2,0.004732,1574955671.2154806,1574955671.22149,tcp
130.211.13.193,193.13.211.130.bc.googleusercontent.com,2,0.000148,1574955671.3094125,1574955671.314091,tcp
130.211.13.193,193.13.211.130.bc.googleusercontent.com,3,0.0055839999999999996,1574955671.3419497,1574955671.348115,tcp
152.199.23.241,,5,0.000982,1574955671.2444205,1574955671.3469272,tcp
130.211.13.193,193.13.211.130.bc.googleusercontent.com,3,0.000198,1574955671.3769827,1574955671.377007,tcp
130.211.13.193,193.13.211.130.bc.googleusercontent.com,2,0.00048499999999999997,1574955671.4906664,1574955671.4906995,tcp
152.199.23.241,,2,0.00011999999999999999,1574955671.4136448,1574955671.4264956,tcp
130.211.13.193,193.13.211.130.bc.googleusercontent.com,2,0.00016999999999999999,1574955671.5241232,1574955671.5482247,tcp
152.199.23.241,,5,0.001947,1574955671.5923278,1574955671.6061828,tcp
130.211.13.193,193.13.211.130.bc.googleusercontent.com,2,0.000356,1574955671.628859,1574955671.63124,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.00142,1574955671.584722,1574955671.5894434,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.000248,1574955671.921994,1574955671.9220052,tcp
193.164.197.227,api.leboncoin.fr,2,0.000148,1574955672.3345642,1574955672.3393025,tcp
193.164.197.227,api.leboncoin.fr,3,0.0054069999999999995,1574955672.37574,1574955672.3816469,tcp
193.164.197.227,api.leboncoin.fr,4,0.00026399999999999997,1574955672.4025128,1574955672.4027014,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5159545,1574955672.5206423,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5159957,1574955672.5206683,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5159826,1574955672.520673,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.522219,1574955672.526662,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5220323,1574955672.5266857,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5220551,1574955672.5266898,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.522102,1574955672.526984,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5231786,1574955672.5280433,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.004306,1574955672.5444465,1574955672.5540347,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.004242,1574955672.5445275,1574955672.5549283,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5541127,1574955672.5587578,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5556343,1574955672.5602648,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.00424,1574955672.5520382,1574955672.5617633,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.004241,1574955672.5520499,1574955672.5623987,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.004307999999999999,1574955672.552011,1574955672.5638165,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.004241,1574955672.5557315,1574955672.5650182,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.004307,1574955672.555811,1574955672.5655577,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.00424,1574955672.5571196,1574955672.5665228,tcp
152.199.23.241,,10,0.009526,1574955671.6226618,1574955671.9704633,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.5784652,1574955672.5833752,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.004307,1574955672.5823393,1574955672.591649,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.004306,1574955672.5822625,1574955672.5925124,tcp
152.199.23.241,,2,0.006912999999999999,1574955672.6110864,1574955672.6111422,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.5786314,1574955672.5786552,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.5757034,1574955672.575722,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.5824761,1574955672.5825298,tcp
152.199.23.241,,2,0.000108,1574955672.6438582,1574955672.6438856,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.585526,1574955672.5883567,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.5889666,1574955672.5889878,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.004307,1574955672.610369,1574955672.6203282,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.5736783,1574955672.5755584,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.6168947,1574955672.621589,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.6106358,1574955672.6168542,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.588441,1574955672.588505,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.5887952,1574955672.5888216,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.6104224,1574955672.6104994,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.6542165,1574955672.6595213,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00013199999999999998,1574955672.6455758,1574955672.6457179,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.67911,1574955672.6870515,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.6963603,1574955672.701327,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.7279413,1574955672.7323515,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.7279003,1574955672.7336736,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.7478056,1574955672.7524705,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.7513673,1574955672.7562306,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.7515173,1574955672.7598917,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.7760043,1574955672.780947,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.7780719,1574955672.7827432,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.7820458,1574955672.7885964,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.7833638,1574955672.791417,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6590567,1574955672.687411,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6490257,1574955672.6834133,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.8003163,1574955672.8053389,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000148,1574955672.8054903,1574955672.8103724,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.649081,1574955672.6848855,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001353,1574955672.8154554,1574955672.8154943,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.807165,1574955672.816083,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.811351,1574955672.8198597,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.62438,1574955672.6546214,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001577,1574955672.8205075,1574955672.8205705,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.823573,1574955672.832424,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000877,1574955672.829843,1574955672.834991,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.650166,1574955672.685336,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6503568,1574955672.6855528,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001474,1574955672.8510804,1574955672.8511062,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.663309,1574955672.687717,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6505668,1574955672.6849005,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.8484702,1574955672.8574595,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.000183,1574955672.857854,1574955672.8671389,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6664298,1574955672.690714,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6858776,1574955672.7158506,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001375,1574955672.8718731,1574955672.8718872,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.0015789999999999999,1574955672.875525,1574955672.8755922,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001577,1574955672.889162,1574955672.8891706,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001602,1574955672.8836997,1574955672.8837452,tcp
152.199.23.241,,11,0.000594,1574955672.644153,1574955672.6447883,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001481,1574955672.8849385,1574955672.884944,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001368,1574955672.9188225,1574955672.918827,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955672.9564898,1574955672.9565928,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001172,1574955672.8531673,1574955672.8577797,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.00142,1574955672.6171973,1574955672.6218479,tcp
152.199.23.241,,2,0.001418,1574955670.498196,1574955670.5536075,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001351,1574955672.8286438,1574955672.85616,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.00020999999999999998,1574955672.9413705,1574955672.9692,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.00020999999999999998,1574955672.941351,1574955672.9690185,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.00020999999999999998,1574955672.9412472,1574955672.9689884,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.000314,1574955672.994413,1574955672.9946146,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955672.9979942,1574955673.0026588,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955672.9978068,1574955673.003096,tcp
152.199.23.241,,3,0.00019299999999999997,1574955672.9977129,1574955673.0036378,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955672.9982274,1574955673.0037763,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955672.999183,1574955673.0041218,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.0015220000000000001,1574955672.6806118,1574955672.705766,tcp
216.58.209.234,par10s29-in-f10.1e100.net,5,0.00036099999999999994,1574955673.0035427,1574955673.014962,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00014399999999999998,1574955672.9566693,1574955672.9691155,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00134,1574955673.0224874,1574955673.0226393,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955673.0311902,1574955673.0364642,tcp
185.33.223.132,396.bm-nginx-loadbalancer.mgmt.ams1.adnexus.net,2,0.000148,1574955673.0517159,1574955673.0583797,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.001237,1574955672.886131,1574955672.9666305,tcp
185.33.223.132,396.bm-nginx-loadbalancer.mgmt.ams1.adnexus.net,4,0.0033049999999999998,1574955673.0821342,1574955673.089599,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.001426,1574955672.9920573,1574955673.0239847,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955673.123183,1574955673.1281583,tcp
185.33.223.132,396.bm-nginx-loadbalancer.mgmt.ams1.adnexus.net,2,0.00013199999999999998,1574955673.1055596,1574955673.1055686,tcp
185.33.223.132,396.bm-nginx-loadbalancer.mgmt.ams1.adnexus.net,2,0.001739,1574955673.2383535,1574955673.242785,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.0013369999999999999,1574955673.0985806,1574955673.1668334,tcp
193.164.196.47,static.leboncoin.fr,2,0.000148,1574955673.3938859,1574955673.3985703,tcp
216.58.209.234,par10s29-in-f10.1e100.net,6,0.0030180000000000003,1574955672.8914068,1574955673.1019428,tcp
193.164.196.48,static.leboncoin.fr,2,0.000148,1574955673.4201834,1574955673.4250052,tcp
193.164.196.47,static.leboncoin.fr,2,0.000148,1574955673.4229681,1574955673.4276776,tcp
193.164.196.63,static.leboncoin.fr,2,0.000148,1574955673.4230509,1574955673.4277897,tcp
193.164.196.47,static.leboncoin.fr,5,0.0055320000000000005,1574955673.4201953,1574955673.4307647,tcp
193.164.196.47,static.leboncoin.fr,3,0.000198,1574955673.460858,1574955673.4609742,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955673.43043,1574955673.4359593,tcp
193.164.196.47,static.leboncoin.fr,2,0.000148,1574955673.4377701,1574955673.442467,tcp
193.164.196.48,static.leboncoin.fr,5,0.0055320000000000005,1574955673.4421744,1574955673.4532044,tcp
193.164.196.48,static.leboncoin.fr,2,0.00013199999999999998,1574955673.4697113,1574955673.4697206,tcp
193.164.196.77,static.leboncoin.fr,2,0.000148,1574955673.4607856,1574955673.465574,tcp
193.164.196.47,static.leboncoin.fr,5,0.0055320000000000005,1574955673.4605567,1574955673.4712393,tcp
193.164.196.47,static.leboncoin.fr,2,0.00013199999999999998,1574955673.5052283,1574955673.5052547,tcp
193.164.196.63,static.leboncoin.fr,4,0.0054659999999999995,1574955673.4605477,1574955673.4714177,tcp
193.164.196.47,static.leboncoin.fr,5,0.0055320000000000005,1574955673.4681046,1574955673.4787037,tcp
193.164.196.48,static.leboncoin.fr,2,0.0005,1574955673.496562,1574955673.5024443,tcp
193.164.196.63,static.leboncoin.fr,3,0.000198,1574955673.505443,1574955673.505583,tcp
193.164.196.77,static.leboncoin.fr,6,0.0055980000000000005,1574955673.4965067,1574955673.5072072,tcp
193.164.196.47,static.leboncoin.fr,3,0.000198,1574955673.509792,1574955673.5099053,tcp
193.164.196.77,static.leboncoin.fr,3,0.000198,1574955673.526329,1574955673.5264895,tcp
216.58.209.234,par10s29-in-f10.1e100.net,2,0.00016599999999999997,1574955673.381433,1574955673.405485,tcp
193.164.196.48,static.leboncoin.fr,8,0.014018,1574955673.5297396,1574955673.5302756,tcp
193.164.196.48,static.leboncoin.fr,2,0.003974999999999999,1574955673.5554764,1574955673.5556695,tcp
193.164.196.48,static.leboncoin.fr,2,0.00013199999999999998,1574955673.5577111,1574955673.5577242,tcp
193.164.196.47,static.leboncoin.fr,2,0.0005,1574955673.524879,1574955673.5306394,tcp
216.58.209.234,par10s29-in-f10.1e100.net,6,0.003193,1574955672.8530743,1574955673.1018267,tcp
193.164.196.47,static.leboncoin.fr,18,0.022587,1574955673.4736872,1574955673.5482445,tcp
193.164.196.47,static.leboncoin.fr,6,0.013885999999999999,1574955673.5700495,1574955673.5704658,tcp
193.164.196.47,static.leboncoin.fr,9,0.014549999999999997,1574955673.5404563,1574955673.5778124,tcp
193.164.196.47,static.leboncoin.fr,5,0.0030280000000000003,1574955673.6038582,1574955673.6046762,tcp
193.164.196.47,static.leboncoin.fr,4,0.00026399999999999997,1574955673.6048143,1574955673.6050205,tcp
193.164.196.47,static.leboncoin.fr,3,0.005594,1574955673.6094894,1574955673.6095724,tcp
216.58.209.234,par10s29-in-f10.1e100.net,4,0.002835,1574955672.891216,1574955673.102568,tcp
193.164.196.77,static.leboncoin.fr,8,0.012416999999999997,1574955673.5462265,1574955673.6044674,tcp
193.164.196.47,static.leboncoin.fr,5,0.006502,1574955673.6097393,1574955673.6101608,tcp
193.164.196.47,static.leboncoin.fr,2,0.00013199999999999998,1574955673.6406593,1574955673.6407084,tcp
193.164.196.77,static.leboncoin.fr,3,0.000198,1574955673.6353807,1574955673.6353989,tcp
193.164.196.63,static.leboncoin.fr,22,0.026396999999999993,1574955673.5307782,1574955673.6479697,tcp
193.164.196.47,static.leboncoin.fr,2,0.00013199999999999998,1574955673.5718927,1574955673.5719492,tcp
193.164.196.63,static.leboncoin.fr,3,0.000198,1574955673.6719973,1574955673.6720483,tcp
193.164.196.47,static.leboncoin.fr,2,0.00013199999999999998,1574955673.6848185,1574955673.6895154,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.00142,1574955673.4357588,1574955673.4404097,tcp
216.58.204.142,par21s05-in-f142.1e100.net,2,0.00035499999999999996,1574955673.8312757,1574955673.8314686,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,10,0.00448,1574955673.8520584,1574955673.9189765,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,7,0.004258,1574955673.8824959,1574955673.932225,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,2,0.0009639999999999999,1574955673.9616728,1574955673.9617054,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,2,0.00040599999999999995,1574955673.976052,1574955673.9761612,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,2,0.00029,1574955673.976574,1574955673.9765942,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,3,0.00016199999999999998,1574955673.9759092,1574955673.9759538,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,4,0.00033999999999999997,1574955673.9767776,1574955674.0161896,tcp
63.33.52.8,ec2-63-33-52-8.eu-west-1.compute.amazonaws.com,7,0.0039559999999999994,1574955674.2013426,1574955674.2500079,tcp
52.212.102.46,ec2-52-212-102-46.eu-west-1.compute.amazonaws.com,7,0.003961,1574955674.2139683,1574955674.2615662,tcp
52.212.102.46,ec2-52-212-102-46.eu-west-1.compute.amazonaws.com,2,0.00013199999999999998,1574955674.2839718,1574955674.2840316,tcp
63.33.52.8,ec2-63-33-52-8.eu-west-1.compute.amazonaws.com,2,0.00013199999999999998,1574955674.28213,1574955674.282301,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000148,1574955674.2822464,1574955674.28701,tcp
157.240.21.35,edge-star-mini-shv-01-cdt1.facebook.com,2,0.000148,1574955674.292853,1574955674.2974274,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.000148,1574955674.2963226,1574955674.301076,tcp
157.240.21.35,edge-star-mini-shv-01-cdt1.facebook.com,2,0.000148,1574955674.2986407,1574955674.303284,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.0009519999999999999,1574955674.312361,1574955674.3177264,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00022199999999999998,1574955674.3340108,1574955674.335479,tcp
157.240.21.35,edge-star-mini-shv-01-cdt1.facebook.com,4,0.000954,1574955674.3166282,1574955674.3223603,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,4,0.000954,1574955674.319064,1574955674.324512,tcp
157.240.21.35,edge-star-mini-shv-01-cdt1.facebook.com,4,0.0009559999999999998,1574955674.3246105,1574955674.331517,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00022199999999999998,1574955674.3501725,1574955674.3502624,tcp
157.240.21.35,edge-star-mini-shv-01-cdt1.facebook.com,2,0.00022199999999999998,1574955674.3515618,1574955674.3516576,tcp
216.58.209.234,par10s29-in-f10.1e100.net,7,0.0032630000000000003,1574955672.8611243,1574955673.102068,tcp
157.240.21.35,edge-star-mini-shv-01-cdt1.facebook.com,2,0.000394,1574955674.3422725,1574955674.34698,tcp
216.58.209.234,par10s29-in-f10.1e100.net,3,0.000198,1574955674.359362,1574955674.3640866,tcp
52.212.102.46,ec2-52-212-102-46.eu-west-1.compute.amazonaws.com,5,0.0025570000000000002,1574955674.3067238,1574955674.3414783,tcp
63.33.52.8,ec2-63-33-52-8.eu-west-1.compute.amazonaws.com,4,0.002126,1574955674.308689,1574955674.3419738,tcp
185.33.223.132,396.bm-nginx-loadbalancer.mgmt.ams1.adnexus.net,3,0.0013340000000000001,1574955673.265967,1574955673.424435,tcp
185.33.223.132,396.bm-nginx-loadbalancer.mgmt.ams1.adnexus.net,2,0.00013199999999999998,1574955674.4477708,1574955674.454414,tcp
161.117.190.13,,4,0.000441,1574955676.3022702,1574955676.6498375,tcp
161.117.190.13,,2,0.00332,1574955676.964041,1574955676.964098,tcp
161.117.190.13,,20,0.009146000000000001,1574955675.4696107,1574955676.671947,tcp
161.117.190.13,,2,0.000401,1574955677.0349815,1574955677.0350113,tcp
161.117.190.13,,3,0.00016199999999999998,1574955677.161657,1574955677.1629004,tcp
161.117.190.13,,3,0.00027899999999999995,1574955677.1759114,1574955677.190654,tcp
161.117.190.13,,2,0.00048599999999999994,1574955677.1759388,1574955677.1895201,tcp
161.117.190.13,,2,0.000401,1574955677.5388384,1574955677.5389185,tcp
161.117.190.13,,4,0.000864,1574955677.4928327,1574955677.5660899,tcp
216.58.204.131,par21s05-in-f131.1e100.net,2,0.000148,1574955683.0542781,1574955683.058841,tcp
216.58.204.131,par21s05-in-f131.1e100.net,3,0.004097,1574955683.0930269,1574955683.102401,tcp
216.58.204.131,par21s05-in-f131.1e100.net,2,0.00013199999999999998,1574955683.1299543,1574955683.1299891,tcp
216.58.204.131,par21s05-in-f131.1e100.net,4,0.001101,1574955683.2346156,1574955683.2673771,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,2,0.000365,1574955685.108201,1574955685.245976,tcp
193.164.197.227,api.leboncoin.fr,8,0.005189,1574955672.4281926,1574955672.5556586,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,2,0.000567,1574955686.4859693,1574955686.486033,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,2,0.000178,1574955686.5005522,1574955686.5005615,tcp
193.164.197.227,api.leboncoin.fr,5,0.003971,1574955686.1638722,1574955686.241923,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,6,0.000977,1574955686.5009534,1574955686.5713856,tcp
99.80.138.107,ec2-99-80-138-107.eu-west-1.compute.amazonaws.com,2,0.00029,1574955687.6613438,1574955687.6614192,tcp
193.164.196.77,static.leboncoin.fr,6,0.014109999999999998,1574955688.275143,1574955688.2808058,tcp
193.164.196.63,static.leboncoin.fr,7,0.016874,1574955688.2709265,1574955688.2808242,tcp
193.164.196.63,static.leboncoin.fr,2,0.00013199999999999998,1574955688.3119025,1574955688.311926,tcp
193.164.196.77,static.leboncoin.fr,5,0.00032999999999999994,1574955688.3118527,1574955688.3121452,tcp
193.164.196.77,static.leboncoin.fr,2,0.004179,1574955688.3167124,1574955688.3167317,tcp
193.164.196.77,static.leboncoin.fr,2,0.005528,1574955688.316859,1574955688.316957,tcp
193.164.196.63,static.leboncoin.fr,10,0.004214000000000001,1574955688.3121834,1574955688.3197443,tcp
