ip,domain,numberOfPackets,totalMbSize,startTime,endTime,protocol
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000645,1574955270.6694481,1574955270.669467,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,4,0.003119,1574955270.6381853,1574955270.6544719,tcp
161.117.190.13,,4,0.003427999999999999,1574955270.6417987,1574955270.6595209,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.001607,1574955270.690534,1574955270.6905692,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.00040699999999999997,1574955270.6995194,1574955270.6995668,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.00024399999999999997,1574955270.6925824,1574955270.6941411,tcp
185.151.204.13,,3,0.000493,1574955270.7069268,1574955270.706982,tcp
185.151.204.13,,3,0.000174,1574955270.7286053,1574955270.7299306,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.0017069999999999998,1574955270.7092416,1574955270.7291207,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.002921,1574955270.782989,1574955270.7932782,tcp
161.117.190.13,,2,0.000366,1574955270.9937494,1574955270.9940155,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,4,0.0008689999999999999,1574955270.8187602,1574955270.9472032,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,7,0.0012569999999999999,1574955272.2363963,1574955272.408807,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000393,1574955272.5639384,1574955272.5733578,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,6,0.0011510000000000001,1574955272.6014314,1574955272.8210258,tcp
172.217.19.234,par21s11-in-f10.1e100.net,2,0.000188,1574955273.2471867,1574955273.2472785,tcp
172.217.19.234,par21s11-in-f10.1e100.net,2,0.000108,1574955273.3493483,1574955273.3494282,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.0007999999999999999,1574955274.3883626,1574955274.3979378,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.00024199999999999997,1574955274.4248426,1574955274.6047573,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.000626,1574955274.9512122,1574955274.9840448,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,7,0.0017249999999999998,1574955275.0407913,1574955275.1472065,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000265,1574955275.2335193,1574955275.250075,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,5,0.001067,1574955275.3367734,1574955275.390418,tcp
23.62.124.104,a23-62-124-104.deploy.static.akamaitechnologies.com,2,0.000148,1574955276.014102,1574955276.0210874,tcp
23.62.124.104,a23-62-124-104.deploy.static.akamaitechnologies.com,4,0.004546,1574955276.0532498,1574955276.0604239,tcp
23.62.124.104,a23-62-124-104.deploy.static.akamaitechnologies.com,3,0.000198,1574955276.0878537,1574955276.0912058,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.0005679999999999999,1574955276.0799317,1574955276.0894246,tcp
23.62.124.104,a23-62-124-104.deploy.static.akamaitechnologies.com,2,0.00013199999999999998,1574955276.1169498,1574955276.1169956,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,25,0.008414,1574955270.7745104,1574955272.7940917,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.0013239999999999999,1574955276.1678965,1574955276.1803179,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,17,0.004278999999999999,1574955276.1970708,1574955276.210944,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,9,0.00105,1574955276.2208695,1574955276.2354803,tcp
23.62.124.104,a23-62-124-104.deploy.static.akamaitechnologies.com,3,0.002127,1574955276.166369,1574955276.1966715,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955276.2562852,1574955276.2580976,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.0014659999999999999,1574955276.2637334,1574955276.2641668,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.002033,1574955276.2660499,1574955276.26686,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000597,1574955276.2696397,1574955276.2697132,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955276.2821538,1574955276.2869608,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,4,0.000821,1574955276.2935297,1574955276.2936485,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,11,0.003078,1574955276.3121176,1574955276.3189614,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,4,0.000495,1574955276.3297064,1574955276.3397152,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.0011109999999999998,1574955276.3557746,1574955276.3560646,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,10,0.0030909999999999996,1574955276.3650362,1574955276.3726168,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.001016,1574955276.3765225,1574955276.3808036,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,10,0.003644,1574955276.3921707,1574955276.4050403,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,14,0.004030000000000001,1574955276.1229603,1574955276.358575,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.0011319999999999998,1574955276.4210582,1574955276.4211228,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.0007999999999999999,1574955276.4218118,1574955276.4218614,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,4,0.001277,1574955276.4225056,1574955276.424152,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,9,0.0016330000000000001,1574955276.426059,1574955276.4456596,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955276.45801,1574955276.462023,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00283,1574955276.472814,1574955276.4729767,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,4,0.001138,1574955276.4772131,1574955276.4774992,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955276.482025,1574955276.4835222,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000589,1574955276.4865625,1574955276.4866304,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.001057,1574955276.488768,1574955276.4890573,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.0005399999999999999,1574955276.4989436,1574955276.4989765,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,15,0.009157999999999998,1574955276.499814,1574955276.5139303,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.0008849999999999999,1574955276.5312595,1574955276.5326385,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.0008629999999999999,1574955276.5470715,1574955276.5472782,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.0013509999999999998,1574955276.5563765,1574955276.5568006,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,6,0.000988,1574955276.5670466,1574955276.573225,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000731,1574955276.5767317,1574955276.5769541,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000722,1574955276.5790775,1574955276.5792327,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,13,0.002049,1574955276.5873454,1574955276.6028285,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,21,0.004203,1574955276.6210902,1574955276.6603658,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,6,0.0014789999999999998,1574955276.6750693,1574955276.6770942,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.0008479999999999999,1574955276.6812344,1574955276.681531,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,12,0.004141,1574955276.6960866,1574955276.712279,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955276.7351031,1574955276.7370284,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,7,0.001645,1574955276.740954,1574955276.762136,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.0019249999999999998,1574955276.782147,1574955276.782993,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000421,1574955276.789401,1574955276.7894044,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000178,1574955276.7942023,1574955276.7942147,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955276.801896,1574955276.803034,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.002896,1574955276.8057792,1574955276.8060868,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.0007189999999999999,1574955276.8091817,1574955276.8093429,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,7,0.001645,1574955276.8150523,1574955276.8355112,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.001071,1574955276.85253,1574955276.8534791,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,4,0.00566,1574955276.8648837,1574955276.866276,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.00024399999999999997,1574955276.869488,1574955276.8721404,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955276.8874698,1574955276.8905127,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.0005719999999999999,1574955276.9991508,1574955277.0084379,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000427,1574955277.072765,1574955277.0820444,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.0048590000000000005,1574955277.295486,1574955277.2959688,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955277.3004317,1574955277.3005428,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.001565,1574955277.3332644,1574955277.3333135,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.004187,1574955277.3349664,1574955277.3363338,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955277.3691993,1574955277.369229,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955277.3765073,1574955277.3765311,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,5,0.000632,1574955277.1277244,1574955277.2958655,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.000624,1574955277.9151263,1574955277.943618,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000178,1574955277.3796575,1574955277.3880403,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.00337,1574955278.019318,1574955278.0195806,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955278.0241487,1574955278.0243852,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.003933,1574955278.0501065,1574955278.0507517,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,5,0.0023559999999999996,1574955277.9842644,1574955278.0595803,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000658,1574955278.5499682,1574955278.5594592,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,6,0.0013930000000000001,1574955278.0533314,1574955278.1121652,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.000329,1574955278.5862825,1574955278.6147287,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,7,0.004509000000000001,1574955278.642974,1574955278.6553223,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000882,1574955278.6775894,1574955278.677629,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000178,1574955278.6780126,1574955278.6840358,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,9,0.008147,1574955278.6984205,1574955278.7244446,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955278.7393699,1574955278.7404957,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,5,0.00211,1574955278.659907,1574955278.722275,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000658,1574955279.226467,1574955279.2357466,tcp
104.199.64.136,136.64.199.104.bc.googleusercontent.com,2,0.00013199999999999998,1574955279.3036294,1574955279.312609,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.000329,1574955279.26394,1574955279.3031433,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,11,0.005431,1574955279.3693812,1574955279.4794939,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,21,0.013321999999999999,1574955278.7521281,1574955279.4336565,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00283,1574955279.8790488,1574955279.8791065,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955279.8837306,1574955279.8837905,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,11,0.0017950000000000002,1574955279.8844528,1574955279.9448144,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.004179,1574955279.9622161,1574955279.9628606,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,11,0.0032150000000000004,1574955279.7867634,1574955279.960558,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000658,1574955280.3282943,1574955280.3378,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,6,0.001132,1574955279.9655664,1574955279.9960358,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.003404,1574955280.4309068,1574955280.4309394,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955280.435725,1574955280.435733,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.001565,1574955280.4778073,1574955280.4778552,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,4,0.005187000000000001,1574955280.4784658,1574955280.481177,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00013199999999999998,1574955280.530097,1574955280.5301106,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,7,0.00254,1574955280.395191,1574955280.5634847,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,9,0.003083,1574955280.6665668,1574955280.8283412,tcp
161.117.190.13,,5,0.000563,1574955271.0457606,1574955271.3601208,tcp
161.117.190.13,,2,0.000401,1574955281.2533486,1574955281.2534268,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,28,0.015268000000000002,1574955280.5349176,1574955280.8420947,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,8,0.00229,1574955299.254431,1574955299.332132,tcp
179.60.192.3,edge-star-shv-01-cdg2.facebook.com,2,0.00017099999999999998,1574955300.1969976,1574955300.1970928,tcp
35.186.224.47,47.224.186.35.bc.googleusercontent.com,3,0.000264,1574955301.0343149,1574955301.0446572,tcp
45.136.109.102,,2,0.000108,1574955302.736634,1574955302.7367013,tcp
49.4.22.130,ecs-49-4-22-130.compute.hwclouds-dns.com,2,0.000112,1574955302.9680352,1574955302.9681158,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000391,1574955311.1012888,1574955311.1106472,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000356,1574955311.6879811,1574955311.6973095,tcp
161.117.190.13,,5,0.000301,1574955281.2713184,1574955296.4239838,tcp
161.117.190.13,,10,0.004062,1574955315.381934,1574955316.2035186,tcp
161.117.190.13,,3,0.0006209999999999999,1574955315.3736277,1574955316.8028345,tcp
161.117.190.13,,4,0.0008749999999999999,1574955316.6647828,1574955317.0825336,tcp
161.117.190.13,,2,0.000401,1574955325.7255795,1574955325.7257938,tcp
157.240.21.16,edge-star-shv-01-cdt1.facebook.com,2,0.00017099999999999998,1574955327.2596133,1574955327.2596738,tcp
157.240.21.16,edge-star-shv-01-cdt1.facebook.com,2,0.00017099999999999998,1574955327.3158844,1574955327.3169005,tcp
157.240.21.16,edge-star-shv-01-cdt1.facebook.com,2,0.00017099999999999998,1574955327.3846061,1574955327.6231925,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,6,0.0007049999999999999,1574955269.1573453,1574955269.2790205,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,3,0.00041099999999999996,1574955328.417741,1574955328.443845,tcp
35.186.224.47,47.224.186.35.bc.googleusercontent.com,3,0.000264,1574955331.9994648,1574955332.0094717,tcp
156.236.126.154,,2,0.000148,1574955333.0908136,1574955333.0908945,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,3,0.000258,1574955328.5150375,1574955328.5412586,tcp
156.236.126.154,,2,0.00017299999999999998,1574955333.3111866,1574955333.523625,tcp
156.236.126.154,,2,0.001212,1574955333.9761484,1574955333.977739,tcp
156.236.126.154,,2,0.000708,1574955334.8758273,1574955334.9190881,tcp
156.236.126.154,,2,0.00033999999999999997,1574955335.176373,1574955335.1833022,tcp
161.117.190.13,,2,0.000139,1574955340.7247503,1574955340.7248251,tcp
157.240.21.11,edge-mqtt-shv-01-cdt1.facebook.com,3,0.0007559999999999999,1574955265.741443,1574955265.798818,tcp
157.240.21.11,edge-mqtt-shv-01-cdt1.facebook.com,2,0.000163,1574955340.9395866,1574955340.9396496,tcp
156.236.126.154,,2,0.000148,1574955338.006746,1574955338.0470953,tcp
156.236.126.154,,2,0.000196,1574955341.207971,1574955341.2081308,tcp
156.236.126.154,,2,0.00022799999999999996,1574955341.9769742,1574955342.0191545,tcp
156.236.126.154,,3,0.00026199999999999997,1574955343.7048266,1574955343.7049296,tcp
161.117.190.13,,2,0.0005049999999999999,1574955347.7427285,1574955347.742767,tcp
161.117.190.13,,4,0.000433,1574955347.7495186,1574955348.10181,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,5,0.0003929999999999999,1574955333.3584027,1574955333.5656364,tcp
161.117.190.13,,5,0.003574999999999999,1574955348.4054716,1574955348.5285282,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,5,0.0003929999999999999,1574955348.657119,1574955348.7420208,tcp
157.240.21.53,whatsapp-chatd-edge-shv-01-cdt1.facebook.com,3,0.00023499999999999997,1574955350.330509,1574955350.3532825,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000357,1574955356.698077,1574955356.7075562,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000178,1574955299.4798253,1574955299.4846718,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.003447,1574955356.755814,1574955356.7560008,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955356.760647,1574955356.7607918,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.004179,1574955356.8011792,1574955356.801756,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00245,1574955356.8031535,1574955356.8044868,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.0034460000000000003,1574955356.808212,1574955356.8085182,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.000198,1574955356.8129382,1574955356.813215,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,9,0.008310999999999999,1574955356.8188756,1574955356.8458767,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,3,0.00024399999999999997,1574955356.860824,1574955356.8623395,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,2,0.000187,1574955356.7329986,1574955356.7831647,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,3,0.000624,1574955357.4691467,1574955357.4942424,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00283,1574955357.6055448,1574955357.6055996,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.0009619999999999999,1574955357.6069746,1574955357.6117215,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,6,0.008278999999999998,1574955357.6532524,1574955357.6570747,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.000178,1574955357.6766744,1574955357.6790462,tcp
161.117.190.13,,4,0.0008749999999999999,1574955348.8516707,1574955349.237487,tcp
161.117.190.13,,2,0.000401,1574955358.076949,1574955358.0770085,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,10,0.0026999999999999997,1574955357.537152,1574955357.7294943,tcp
104.199.64.179,179.64.199.104.bc.googleusercontent.com,5,0.000832,1574955358.2489338,1574955358.30163,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,2,0.00283,1574955358.3472474,1574955358.3472755,tcp
35.186.224.53,53.224.186.35.bc.googleusercontent.com,5,0.0008909999999999999,1574955358.347771,1574955358.3524497,tcp
